Title,sku,size,product_url,price,express price
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,37.0,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,390.0,405.0
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,37.5,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,_,345.0
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,38.0,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,380.0,395.0
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,38.5,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,380.0,405.0
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,39.5,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,_,370.0
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,40.0,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,350.0,370.0
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,40.5,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,325.0,345.0
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,41.5,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,310.0,315.0
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,42.0,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,300.0,375.0
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,42.5,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,290.0,340.0
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,43.0,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,325.0,370.0
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,44.0,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,310.0,320.0
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,44.5,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,300.0,355.0
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,45.0,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,340.0,345.0
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,45.5,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,345.0,385.0
2002R Protection Pack Light Arctic Grey Purple,M2002RDI,46.5,https://en.wethenew.com/products/new-balance-2002r-protection-pack-light-arctic-grey-purple,310.0,380.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,35.5,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,210.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,36.0,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,200.0,210.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,36.5,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,210.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,37.5,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,240.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,38.0,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,230.0,245.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,38.5,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,235.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,39.0,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,265.0,270.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,40.0,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,245.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,40.5,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,245.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,41.0,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,240.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,42.0,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,240.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,42.5,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,240.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,43.0,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,245.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,44.0,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,235.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,44.5,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,245.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,45.0,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,240.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,45.5,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,270.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,46.0,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,250.0,255.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,47.0,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,345.0
Air Jordan 1 Mid Light Smoke Grey Anthracite,554725-078,47.5,https://en.wethenew.com/products/air-jordan-1-mid-light-smoke-grey-anthracite,_,270.0
Dunk Low Next Nature Black White,DD1873-102,35.5,https://en.wethenew.com/products/nike-dunk-low-next-nature-black-white,_,190.0
Dunk Low Next Nature Black White,DD1873-102,36.0,https://en.wethenew.com/products/nike-dunk-low-next-nature-black-white,220.0,235.0
Dunk Low Next Nature Black White,DD1873-102,36.5,https://en.wethenew.com/products/nike-dunk-low-next-nature-black-white,_,235.0
Dunk Low Next Nature Black White,DD1873-102,37.5,https://en.wethenew.com/products/nike-dunk-low-next-nature-black-white,225.0,245.0
Dunk Low Next Nature Black White,DD1873-102,38.0,https://en.wethenew.com/products/nike-dunk-low-next-nature-black-white,_,240.0
Dunk Low Next Nature Black White,DD1873-102,38.5,https://en.wethenew.com/products/nike-dunk-low-next-nature-black-white,_,235.0
Dunk Low Next Nature Black White,DD1873-102,39.0,https://en.wethenew.com/products/nike-dunk-low-next-nature-black-white,240.0,245.0
Dunk Low Next Nature Black White,DD1873-102,40.0,https://en.wethenew.com/products/nike-dunk-low-next-nature-black-white,_,220.0
Dunk Low Next Nature Black White,DD1873-102,40.5,https://en.wethenew.com/products/nike-dunk-low-next-nature-black-white,_,220.0
Dunk Low Next Nature Black White,DD1873-102,41.0,https://en.wethenew.com/products/nike-dunk-low-next-nature-black-white,230.0,245.0
Dunk Low Next Nature Black White,DD1873-102,42.0,https://en.wethenew.com/products/nike-dunk-low-next-nature-black-white,_,255.0
Dunk Low Next Nature Black White,DD1873-102,42.5,https://en.wethenew.com/products/nike-dunk-low-next-nature-black-white,_,250.0
Dunk Low Next Nature Black White,DD1873-102,43.0,https://en.wethenew.com/products/nike-dunk-low-next-nature-black-white,_,305.0
Dunk Low Next Nature Black White,DD1873-102,44.0,https://en.wethenew.com/products/nike-dunk-low-next-nature-black-white,290.0,305.0
Dunk Low Next Nature Black White,DD1873-102,44.5,https://en.wethenew.com/products/nike-dunk-low-next-nature-black-white,260.0,265.0
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,36.0,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,220.0,_
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,36.5,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,230.0,_
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,37.5,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,220.0,_
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,38.0,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,220.0,_
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,38.5,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,220.0,_
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,39.0,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,220.0,_
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,40.0,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,230.0,445.0
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,40.5,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,220.0,445.0
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,41.0,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,230.0,445.0
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,42.0,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,230.0,445.0
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,42.5,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,235.0,445.0
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,43.0,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,240.0,445.0
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,44.0,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,240.0,_
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,44.5,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,260.0,_
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,45.0,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,260.0,_
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,45.5,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,270.0,_
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,46.0,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,280.0,_
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,47.0,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,410.0,_
SB Dunk Low OG Ebay Sandy Bodecker,FD8777-100,47.5,https://en.wethenew.com/products/nike-sb-dunk-low-og-ebay-sandy-bodecker,370.0,_
550 Vintage Indigo Beige,BB550PLA,36.0,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,265.0,_
550 Vintage Indigo Beige,BB550PLA,37.0,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,250.0,_
550 Vintage Indigo Beige,BB550PLA,37.5,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,260.0,_
550 Vintage Indigo Beige,BB550PLA,38.0,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,285.0,_
550 Vintage Indigo Beige,BB550PLA,38.5,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,270.0,_
550 Vintage Indigo Beige,BB550PLA,39.5,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,270.0,_
550 Vintage Indigo Beige,BB550PLA,40.0,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,270.0,_
550 Vintage Indigo Beige,BB550PLA,40.5,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,245.0,_
550 Vintage Indigo Beige,BB550PLA,41.5,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,240.0,_
550 Vintage Indigo Beige,BB550PLA,42.0,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,240.0,_
550 Vintage Indigo Beige,BB550PLA,42.5,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,240.0,_
550 Vintage Indigo Beige,BB550PLA,43.0,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,245.0,_
550 Vintage Indigo Beige,BB550PLA,44.0,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,250.0,_
550 Vintage Indigo Beige,BB550PLA,44.5,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,240.0,_
550 Vintage Indigo Beige,BB550PLA,45.0,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,260.0,_
550 Vintage Indigo Beige,BB550PLA,45.5,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,260.0,_
